i t_now control_mode Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y inner_x_Kp inner_x_Ki inner_x_Kd inner_y_Kp inner_y_Ki inner_y_Kd
11889 64.17451477050781 2 1.0 -0.35652596654460456 0.0 0.33613590481703737 -0.9845645333362445 0.6484286285192071 0.01274695221484159 -0.06201569848161232 1.7412693170540339 10.413538148617953 21.09074568066219 -13.485005966190117 0.0 -2.025474941709945 3.182889194115628 11.199067637419281 -2.4724355051959224 1.355087184127733 -0.2991646961287066 -0.1978791166535654 0.03808185375563378 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11890 64.17976760864258 2 1.0 -0.3707067381221281 0.0 0.34950566447693654 -0.9912494131661941 0.6417437486892577 0.014874226101377477 -0.06425080867996415 1.7417917137272212 10.413538148617953 21.080928203619724 -13.469578502266236 0.4582573828957968 -2.291286914478984 2.9786729888226793 11.190890814417067 -2.471386418315601 1.354097788544465 -0.29903775661618776 -0.1978791166536098 0.025387902503770654 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11891 64.18533086776733 2 1.0 -0.39853213469223203 0.0 0.375739699948837 -1.0 0.6286267309533073 0.016891565621119018 -0.06519153899010594 1.742381075596538 10.416343142058658 21.0669032364162 -13.451346044901653 0.8954011834555776 -2.3877364892148734 3.2831376726704504 11.180442651692019 -2.471648690035681 1.3528335608547342 -0.2990694914943174 -0.25284553794615583 -0.00634697562592601 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11892 64.19075059890747 2 1.0 -0.4389485183343609 0.0 0.41384463187468545 -1.0 0.6095742649903831 0.018986557252901156 -0.06519226335032004 1.742966588726398 10.420550632219715 21.055683262653375 -13.435918580977777 0.8934997156631469 -2.3826659084350585 3.5739988626525876 11.171811560745239 -2.472435505195923 1.3517891988501738 -0.29916469612870666 -0.2088724009120746 -0.019040926877855746 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11893 64.19620609283447 2 1.0 -0.49119203586297655 0.0 0.4631002925647154 -1.0 0.5849464346453682 0.021295431274991825 -0.06440534265340567 1.7436017870980918 10.424758122380773 21.044463288890558 -13.419088620333545 1.486325477270651 -2.6753858590871715 3.8644462409036926 11.162726201853891 -2.4729600486360823 1.3506898704243209 -0.2992281658849659 -0.2198656851705838 -0.01269395125185202 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11894 64.20165205001831 2 1.0 -0.5385385544571857 0.0 0.507739018382769 -1.0 0.5626270717363413 0.023707134604993275 -0.06309891393614879 1.7442730679405936 10.431770605982535 21.03184081840738 -13.400856162968962 1.7041272422267142 -3.124233277415644 3.9762968985290015 11.15273230707341 -2.474533678956564 1.3494806091558826 -0.2994185751537442 -0.24185225368764662 -0.03808185375565598 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11895 64.20708465576172 2 0.9690564106346369 -0.5895267086351241 0.0 0.5558111111553097 -1.0 0.5133256904316205 0.026246011343862712 -0.06157269694056597 1.7449705526346126 10.440185586304652 21.016413354483504 -13.381221208884027 2.0817381345352213 -2.9739116207646012 4.1634762690704425 11.141375608459226 -2.476894124437286 1.3481064486235663 -0.2997041890569116 -0.27483210646326306 -0.05712278063347842 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11896 64.21262121200562 2 0.907013806061137 -0.7329958187092237 0.0 0.691075085320903 -1.0 0.3950361288427103 0.030084661726243477 -0.059571886376198556 1.7461595201649742 10.462625533830293 20.989765916796806 -13.339146307273447 2.552572392957184 -1.9853340834111433 4.5379064763683274 11.119116479175423 -2.482401830558969 1.3454130939802262 -0.3003706214976352 -0.5386709286680169 -0.13328648814472377 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11897 64.21799087524414 2 0.9156149564985623 -0.7175769230804876 0.0 0.6765380111109205 -1.0 0.4093274758719043 0.03287237061630176 -0.05811885553410602 1.7470229734686646 10.475248004313467 20.979948439754335 -13.316706359747805 2.6827779985490494 -1.788518665699366 4.769383108531643 11.108668316450373 -2.484762276039692 1.344148866290495 -0.3006562354008027 -0.25284553794624465 -0.057122780633500625 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11898 64.22353601455688 2 0.8896317426492135 -0.7711440266253351 0.0 0.7270415606643652 -1.0 0.36286049582567476 0.035736807121430764 -0.056643662133574815 1.748174997434882 10.487870474796638 20.971533459432223 -13.294266412222164 2.868678094400872 -1.434339047200436 5.163620569921569 11.098674421669893 -2.4868604498003317 1.342939605022057 -0.30091011442584015 -0.24185225368760221 -0.0507758050074858 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11899 64.22887802124023 2 0.8273442221781634 -0.8446329874179043 0.0 0.7963276173560693 -1.0 0.2773599199807446 0.03891944679999323 -0.054679905980356956 1.7503240527643282 10.501895442000166 20.96452097583046 -13.269021471255817 3.08976696240702 -1.2874029010029249 4.892131023811114 11.088226258944845 -2.4886963518408933 1.3416753773323262 -0.30113225857274806 -0.25284553794615583 -0.04442882938158199 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11900 64.23423027992249 2 0.8115019552264117 -0.8440817988692259 0.0 0.7958079518087586 -1.0 0.2646845959541502 0.04138823615575818 -0.05293880627656608 1.7527246549831617 10.518725402644396 20.957508492228694 -13.242374033569117 3.5327373308629375 -1.177579110287646 5.004711218722495 11.077323828275226 -2.4913190690416953 1.3403561832213022 -0.30144960735404513 -0.26383882220479826 -0.06346975625941553 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11901 64.23962306976318 2 0.8109096351927615 -0.8343305882592664 0.0 0.786614422279318 -1.0 0.2687977334365803 0.043181123068912995 -0.05156938974819966 1.7554129616890684 10.535555363288628 20.951898505347284 -13.218531589323124 3.568693944917523 -0.7647201310537548 5.098134207025032 11.067784201439311 -2.494204057962578 1.3392018883741565 -0.30179869101347195 -0.23085896942913742 -0.06981673188536375 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11902 64.24491739273071 2 0.8330479894926918 -0.8152196286370985 0.0 0.7685964367542284 -1.0 0.29588261679238476 0.044325666090620025 -0.050784876449817475 1.7584151986553007 10.555190317373564 20.947691015186226 -13.190481654916073 3.8808976936108177 -0.5970611836324335 5.075020060875684 11.057336038714261 -2.49708904688346 1.3379376606844255 -0.30214777467289866 -0.25284553794620024 -0.06981673188534154 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11903 64.25038027763367 2 0.8770524007697258 -0.7866317417516788 0.0 0.7416435185189294 -1.0 0.34528852726347004 0.04484187882212439 -0.05074011102827709 1.761750411591669 10.573422774738148 20.944886021745525 -13.16663921067008 4.119336362891873 -0.549244848385583 4.943203635470247 11.048704947767483 -2.499974035804342 1.3368932986798654 -0.30249685833232537 -0.2088724009120302 -0.06981673188534154 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11904 64.25573182106018 2 0.9422973236637029 -0.7646510970769776 0.0 0.7209199679798185 -1.0 0.4089225589988508 0.04495428092743095 -0.051547544677841645 1.7652224455099679 10.594460225543436 20.942081028304816 -13.141394269703733 4.550790412825265 -0.28442440080157905 4.835214813626844 11.039619588876135 -2.503645839885465 1.3357939702540123 -0.30294114662614124 -0.2198656851706282 -0.08885765876317508 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11905 64.26135063171387 2 0.9959898771115182 -0.7604875245292301 0.0 0.7169945141365193 -1.0 0.45472507223192093 0.044983413111486924 -0.052868870079089636 1.768688848519565 10.616900173069077 20.940678531584467 -13.11755182545774 4.84813681109536 0.0 4.6172731534241525 11.031442765873923 -2.507842187406747 1.3348045746707446 -0.3034489046762164 -0.19787911665352098 -0.1015516100150271 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11906 64.2668068408966 2 1.0 -0.7647488026948466 0.0 0.7210120857197586 -1.0 0.4559905380678465 0.04505706611425469 -0.05435340914720349 1.772046169052236 10.646352604196482 20.940678531584467 -13.089501891050686 5.062090073459441 0.2977700043211436 4.466550064817153 11.022357406982577 -2.513612165248511 1.3337052462448917 -0.30414707199506985 -0.2198656851705838 -0.1396334637706942 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11907 64.27209830284119 2 1.0 -0.7567013317681801 0.0 0.7134248573682288 -1.0 0.4597841522436115 0.04500556179640958 -0.0556414984841836 1.775271758674285 10.670195048442476 20.942081028304816 -13.0684644402454 5.357585094725499 0.0 4.464654245604583 11.015997655758634 -2.5183330562099555 1.3329357163467945 -0.30471829980140464 -0.15390597961943975 -0.11424556126695684 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11908 64.27744555473328 2 1.0 -0.7127799507480923 0.0 0.6720153822237191 -1.0 0.48048888981586635 0.0443906972467973 -0.05683941835062681 1.779451647089299 10.722087427095522 20.94348352502517 -13.02638953863482 5.733837777402233 0.28669188887011166 4.5870702219217865 11.002823885366178 -2.5296107401734034 1.3313416901293076 -0.3060828995609818 -0.3188052434973887 -0.27291995191542906 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11909 64.2827033996582 2 1.0 -0.7196613715776651 0.0 0.6785032480007716 -1.0 0.47724495692734015 0.04399666572549723 -0.057604380092385866 1.7835371021599495 10.750137361502574 20.944886021745525 -13.00394959110918 5.945301909082604 0.2972650954541302 4.458976431811953 10.99600986619767 -2.5356429897352473 1.330517193809918 -0.30681280175796494 -0.16489926387790454 -0.1459804393966313 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11910 64.28798294067383 2 1.0 -0.7337251283018081 0.0 0.6917626849989041 -1.0 0.47061523842827385 0.04386800151036491 -0.05789742923166786 1.787606458021326 10.778187295909625 20.946288518465874 -12.98291214030389 6.101271906205691 0.26527269157416045 4.509635756760727 10.989650114973724 -2.541937511017172 1.3297476639118206 -0.3075744388330778 -0.15390597961948416 -0.1523274150225684 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11911 64.29337882995605 2 0.9887952638376274 -0.7386211053962977 0.0 0.6963786564709675 -1.0 0.4591586239254676 0.04382705892912571 -0.057690276077405296 1.791716635211901 10.810444720477735 20.947691015186226 -12.959069696057897 6.512704334364926 0.2831610580158664 4.813737986269729 10.982381827860648 -2.5492811191794176 1.3288682011711384 -0.30846301542070953 -0.17589254813645816 -0.17771531752635017 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11912 64.29880857467651 2 0.9900721995762805 -0.7391166710115743 0.0 0.6968458802137475 -1.0 0.45996762571875227 0.043797325562881594 -0.057539837086557896 1.7947015325983555 10.842702145045843 20.94909351190658 -12.935227251811904 6.549549532531713 0.0 4.763308750932155 10.97511354074757 -2.5566247273416627 1.3279887384304558 -0.30935159200834117 -0.17589254813650257 -0.17771531752632796 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11913 64.30417013168335 2 0.9628185239721773 -0.7314811061661199 0.0 0.689647000639867 -1.0 0.44131453255722886 0.04367073988276183 -0.057063109964743834 1.79818162663594 10.8735570728936 20.94909351190658 -12.912787304286262 6.897524854193048 0.2873968689247103 4.885746771720075 10.96784525363449 -2.563968335503908 1.3271092756897733 -0.3102401685959728 -0.17589254813650257 -0.17771531752632796 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11914 64.30960369110107 2 0.9166779704018437 -0.6757278546376527 0.0 0.6370823310012291 -1.0 0.429923263144258 0.042843860385508005 -0.056086943303004226 1.8032812938723253 10.907216994182063 20.950496008626935 -12.888944860040267 6.960921222338204 0.25781189712363717 4.898426045349106 10.960576966521415 -2.571836487106313 1.3262298129490913 -0.3111922149398638 -0.17589254813641375 -0.1904092687782022 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11915 64.31488251686096 2 0.8968213067106773 -0.6389929564387895 0.0 0.6024483368377442 -1.0 0.43102736221353133 0.04171839861896599 -0.05506305192268003 1.8082971783893291 10.945084405631583 20.951898505347284 -12.862297422353567 7.0521519565183475 0.2938396648549311 4.995274302533828 10.9524001435192 -2.5807537255890396 1.3252404173658232 -0.3122712007962738 -0.1978791166536098 -0.21579717128199505 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11916 64.32017493247986 2 0.8852366912850222 -0.5913386423395993 0.0 0.5575194186346362 -1.0 0.4440330224286753 0.04021861083100569 -0.05410949452717275 1.813304731042601 10.978744326920044 20.953301002067636 -12.838454978107574 7.1936571902583255 0.2664317477873454 5.3286349557469075 10.945131856406123 -2.588621877191445 1.324360954625141 -0.31322324714016486 -0.17589254813645816 -0.1904092687782133 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11917 64.3254623413086 2 0.8774009076162195 -0.5492412487076697 0.0 0.5178296152914137 -0.9753096488172335 0.4574800335258199 0.03849947567545876 -0.05325951175136269 1.8183062329206567 11.016611738369564 20.954703498787993 -12.810405043700523 7.398695507240907 0.0 5.327060765213453 10.936500765459344 -2.597276843954091 1.3233165926205805 -0.314270498118445 -0.2088724009120746 -0.20945019565602463 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11918 64.33076333999634 2 0.8731792397105221 -0.5161101420797907 0.0 0.4865933084050299 -0.9562445179632275 0.46965120955819756 0.03672603851637346 -0.05253724339058697 1.8233558208757228 11.051674156378379 20.954703498787993 -12.785160102734176 7.419215599824752 0.2649719857080269 5.299439714160537 10.92832394245713 -2.605669538996657 1.3223271970373127 -0.3152860142185955 -0.1978791166535654 -0.20310322003009862 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11919 64.3360686302185 2 0.8805595066082366 -0.483187122598672 0.0 0.4555531879620489 -0.9467504204300548 0.4911972324680059 0.03491316711663825 -0.05206521321074399 1.8284928428689766 11.090944064548252 20.95610599550834 -12.757110168327126 7.109168290513919 0.2843667316205568 5.118601169170022 10.919692851510352 -2.6148490491994645 1.3212828350327526 -0.3163967349531352 -0.2088724009120302 -0.22214414690794326 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11920 64.34133529663086 2 0.8828737683495581 -0.4908373811437075 0.0 0.46276592088874874 -0.9522463736925657 0.4894804528038169 0.033596621660774185 -0.051722414935922216 1.832223456614044 11.126006482557067 20.957508492228694 -12.731865227360778 7.4664433579247556 0.0 5.375839217705825 10.911970296452704 -2.62297947252195 1.3203484058707773 -0.31738051617515595 -0.18688583239505618 -0.1967562444041504 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11921 64.34666156768799 2 0.91699974520284 -0.41155994635308746 0.0 0.38802243857471974 -0.9427383759570744 0.5547159373823547 0.0315380931173866 -0.051893439345907684 1.8380825027859045 11.161068900565882 20.957508492228694 -12.706620286394429 7.18803759691844 -0.2764629844968631 5.52925968993726 10.903793473450492 -2.631372167564516 1.3193590102875095 -0.3183960322753064 -0.1978791166535654 -0.20310322003008752 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11922 64.35198307037354 2 0.9611607415060828 -0.3312484144935393 0.0 0.3123040001942318 -0.9409364592587903 0.6286324590645584 0.028888224206420992 -0.052595101652920334 1.8454872451702404 11.233998730024215 20.953301002067636 -12.649117920859977 7.137387889835046 -1.1895646483058406 5.6504320794527425 10.883805683889529 -2.6486821010898085 1.316940487750633 -0.3204905342318668 -0.48370450737529325 -0.41890039131208257 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11923 64.3573226928711 2 0.9708234349956623 -0.3018385343436232 0.0 0.284576099277046 -0.9349620649969915 0.6503859657199456 0.02643886957876264 -0.0532621531563186 1.8523871265918375 11.267658651312678 20.947691015186226 -12.622470483173277 6.667126451571526 -1.3334252903143051 5.6003862193200815 10.873357521164479 -2.6573370678524544 1.315676260060902 -0.321537785210147 -0.25284553794620024 -0.20945019565603573 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11924 64.3625636100769 2 0.9765895374415092 -0.2796782669869672 0.0 0.2636831988493149 -0.9292236177154389 0.6655404188661241 0.024240124826134676 -0.053851572712869195 1.8588678544168455 11.302721069321493 20.940678531584467 -12.593018052045872 6.788178570730109 -1.4756909936369804 5.902763974547922 10.861546554605727 -2.6662543063351802 1.314247133107293 -0.3226167710665568 -0.2858253907218167 -0.21579717128196174 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11925 64.3678331375122 2 0.9786338594221212 -0.24839487800400004 0.0 0.2341889368648448 -0.916145668630689 0.6819567317658444 0.022118385059529594 -0.054332118225686794 1.865149193568034 11.3349784938896 20.9336660479827 -12.56496811763882 6.364137131492168 -1.591034282873042 5.833792370534486 10.850189855991545 -2.674384729657666 1.3128729725749768 -0.3236005522885776 -0.27483210646321865 -0.1967562444041615 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11926 64.37313628196716 2 0.968997629565031 -0.21678181846677905 0.0 0.2043838585010808 -0.8933751807174592 0.6889913222163784 0.020052568958221637 -0.05457610757770151 1.8713382290539937 11.368638415178063 20.925251067660586 -12.534113189791064 5.971701364031692 -1.9905671213438976 6.25606809565225 10.837470353543658 -2.6827774247002325 1.3113339127787826 -0.32461606838872814 -0.3078119592388351 -0.20310322003010972 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11927 64.37842535972595 2 0.968412564715082 -0.2253515059683912 0.0 0.21246343736113352 -0.8969372666978812 0.6844738293367478 0.01855232972380873 -0.054753297792474113 1.8758328371913453 11.398090846305468 20.915433590618118 -12.503258261943307 5.973154686339805 -2.389261874535922 6.271812420656795 10.824296583151202 -2.6898587611423976 1.3097398865612955 -0.3254729100982301 -0.3188052434974331 -0.17136834190039085 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11928 64.38367962837219 2 0.947887971384331 -0.19926394234295153 0.0 0.18786784650222166 -0.8678812109889351 0.6800133644867136 0.017042852592839115 -0.054619494848892794 1.8806718143250358 11.42614078071252 20.904213616855298 -12.473805830815902 5.429388281723541 -2.2860582238835963 6.286660115679889 10.81112281275875 -2.6969400975845628 1.3081458603438088 -0.3263297518077321 -0.3188052434973443 -0.17136834190040195 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11929 64.38903498649597 2 0.8639479068459939 -0.15298962736646476 0.0 0.14424000394937364 -0.7775305140141062 0.6332905100647326 0.015264184745822786 -0.053419898869740336 1.8872307678616564 11.452788218399219 20.892993643092478 -12.442950902968144 5.382388729423303 -2.5630422521063343 6.407605630265835 10.797494774421729 -2.7032346188664866 1.3064968677050293 -0.3270913888828449 -0.3297985277558979 -0.1523274150225573 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11930 64.39434361457825 2 0.8166834901250689 -0.12396951488700435 0.0 0.11687957951600988 -0.7252590671452459 0.608379487629236 0.013500010286373591 -0.0518662732526044 1.8935164195787955 11.482240649526624 20.878968675888952 -12.40788848495933 5.0364267524279605 -2.9626039720164465 6.81398913563783 10.781595396361872 -2.7103159553086518 1.3045730429597866 -0.32794823059234685 -0.38476494904853276 -0.17136834190039085 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11931 64.3997073173523 2 0.7627650159840734 -0.09487710287912911 0.0 0.08945099043355453 -0.6675205228190554 0.5780695323855009 0.011746361230736482 -0.04995055065131821 1.8996560903450117 11.506083093772618 20.864943708685427 -12.375631060391221 4.767694233493211 -2.913590920468073 6.621797546518348 10.766604554191147 -2.715823661430336 1.3027591510571288 -0.3286146630330707 -0.36277838053155875 -0.13328648814476818 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11932 64.40497899055481 2 0.7062653182938029 -0.06977127354133995 0.0 0.06578098753747069 -0.6095537113834575 0.5437727238459867 0.010052852541514702 -0.047719369494972054 1.9057422269425928 11.531328034738964 20.849516244761546 -12.340568642382406 4.7602773707342765 -2.9751733567089227 6.842898720430521 10.750250908186723 -2.7215936392721 1.3007803598905936 -0.3293128303519241 -0.39575823330704196 -0.1396334637706831 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11933 64.41050386428833 2 0.6429492839535448 -0.05249298087803324 0.0 0.049490856991404084 -0.549711320553701 0.5002204635622969 0.008508013267279402 -0.045154102488612416 1.9117370056199006 11.553767982264604 20.83549127755802 -12.308311217814296 4.23955177132843 -3.4446358142043496 6.624299642700672 10.735260066015998 -2.726576801953623 1.2989664679879358 -0.3299157930363884 -0.36277838053155875 -0.12059253689286065 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11934 64.41586184501648 2 0.5850182182748858 -0.03055440671573316 0.0 0.02880697091176894 -0.49206886045775866 0.4632618895459898 0.007018642222693839 -0.04239871188602303 1.9177179348442837 11.576207929790247 20.817258820193437 -12.273248799805483 3.977908039897935 -3.409635462769659 6.819270925539318 10.71799788412244 -2.7318222363552276 1.296877743978815 -0.3305504905989825 -0.4177448018241492 -0.12693951251881996 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11935 64.42110085487366 2 0.5278413413787675 -0.016463863148286073 0.0 0.015522279035573844 -0.4387417900258551 0.42321951099028127 0.005674546568903611 -0.039505249516895005 1.9236887899852826 11.595842883875182 20.800428859549207 -12.23958887851702 3.7072439328665747 -3.475541187062414 6.951082374124828 10.701644238118014 -2.73601858387651 1.2948989528122796 -0.3310582486490577 -0.39575823330708637 -0.10155161001503821 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11936 64.42632627487183 2 0.4712054397202483 -0.013899216766237205 0.0 0.013104307238117441 -0.3912897840651871 0.37818547682706966 0.0045934447968849195 -0.03651151600811239 1.9296523454328938 11.618282831400824 20.779391408743916 -12.197513976906443 3.5762772299683463 -3.8743003324657077 6.8545313574393285 10.681202180612482 -2.740477203117874 1.2924254638541104 -0.33159774157726274 -0.49469779163384686 -0.10789858564100863 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11937 64.43162059783936 2 0.4149558215288699 -0.014297097498432207 0.0 0.013479432789902181 -0.345549725909329 0.3320702931194268 0.003755829286383954 -0.03344496450224093 1.935610599689168 11.635112792045057 20.761158951379333 -12.165256552338333 3.2699160499954316 -3.8644462409036926 6.837097195444995 10.664848534608057 -2.7441490071989967 1.2904466726875747 -0.3320420298710786 -0.3957582333071308 -0.08885765876317508 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11938 64.43703269958496 2 0.35493726588729235 -0.017738992442861513 0.0 0.016724482463685728 -0.2981673052726522 0.2814428228089665 0.003147535231840221 -0.030273033414650347 1.9415650041084564 11.650540255968934 20.74292649401475 -12.132999127770224 2.9770679693325963 -3.8701883601323757 6.8472563294649715 10.648494888603633 -2.7472962678399586 1.2884678815210395 -0.332422848408635 -0.39575823330704196 -0.07616370751127866 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11939 64.442631483078 2 0.21042944832039506 0.03231233509099636 0.0 -0.03046436167842075 -0.1565827442408998 0.18704710591932053 0.002023325546800184 -0.025922149012833094 1.948934004471573 11.678590190375985 20.703656585844875 -12.067081781913652 2.684489681661692 -3.8775962068446654 5.965532625914871 10.61442479276108 -2.7528039739616426 1.2843453999240906 -0.33308928084935874 -0.8244963193897892 -0.13328648814474597 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11940 64.44797849655151 2 0.1475036226938577 0.1206558210922083 0.0 -0.1137553990452418 -0.06355850408136723 0.17731390312660902 0.0 -0.021712516108854017 1.9557029360910925 11.69121266085916 20.685424128480292 -12.039031847506601 2.2017216960009205 -3.5777977560014946 6.05473466400253 10.599433950590356 -2.755688962882525 1.282531508021433 -0.3334383645087855 -0.36277838053151434 -0.06981673188535265 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11941 64.45343804359436 2 0.08397055025814942 -0.0007437117158027392 0.0 0.0007011781299893324 -0.06891225624939343 0.0682110781194041 0.0 -0.01760546302252776 1.9620360851296168 11.70243263462198 20.66719167111571 -12.008176919658844 2.268035933458801 -3.6855583918705523 5.670089833647003 10.5835345725305 -2.757524864923086 1.2806076832761903 -0.3336605086556934 -0.38476494904853276 -0.04442882938158199 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11942 64.45881819725037 2 0.10084100480075822 0.10473326980202438 0.0 -0.09874347372380227 -0.032964598775234354 0.1317080724990366 -0.0013696975167071662 -0.014622834426486651 1.966635351569143 11.7136526083848 20.648959213751127 -11.980126985251792 1.7847254129619337 -3.8669050614175227 5.354176238885801 10.568543730359776 -2.7598853104038072 1.278793791373533 -0.3339461225588607 -0.36277838053146994 -0.057122780633456216 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11943 64.46412086486816 2 0.02012617335175343 0.09474979566981845 0.0 -0.08933096404555786 0.028232530293913545 0.06109843375164431 -0.0023071140558604793 -0.011249367965821521 1.971287834470725 11.722067588706917 20.630726756386544 -11.954882044285444 1.710014290208396 -3.135026198715393 5.130042870625188 10.55446142407819 -2.761721212444369 1.277089832313461 -0.3341682667057686 -0.3407918120144071 -0.04442882938158199 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
11944 64.46941494941711 2 -0.1358308533440012 0.12328752674643134 0.0 -0.11623659493082591 0.1690237248052853 -0.05278712987445937 -0.003407856451995826 -0.00659463453602045 1.9772913955111568 11.73048256902903 20.615299292462666 -11.929637103319099 1.5437498297771999 -3.3447912978506005 4.6312494893316 10.541287653685734 -2.763032571044769 1.2754958060959738 -0.3343269410964171 -0.3188052434974331 -0.031734878129696664 0.0 0.0 17.0 1.5000000000000002 0.30000000000000004 17.0 1.5000000000000002 0.30000000000000004
