i t_now control_mode Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y inner_x_Kp inner_x_Ki inner_x_Kd inner_y_Kp inner_y_Ki inner_y_Kd outer_x_Kp outer_x_Ki outer_x_Kd outer_y_Kp outer_y_Ki outer_y_Kd
1293 6.979889392852783 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.03796602785587311 0.017640776932239532 -0.034706294536590576 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1294 6.985132932662964 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.03796602785587311 0.017640776932239532 -0.034706294536590576 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1295 6.990348815917969 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.032597094774246216 0.01342233270406723 -0.03508979082107544 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1296 6.995584487915039 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.029720880091190338 0.011121362447738647 -0.0354732871055603 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1297 7.000915288925171 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.02684466540813446 0.008628644049167633 -0.035665035247802734 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1298 7.006163835525513 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.023968450725078583 0.006327666342258453 -0.035856783390045166 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1299 7.011494874954224 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.020900487899780273 0.003834947943687439 -0.03624027967453003 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1300 7.01675271987915 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.018024273216724396 0.0015339776873588562 -0.03643202781677246 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1301 7.022109270095825 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.014956310391426086 -0.0009587407112121582 -0.03662377595901489 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1302 7.027360677719116 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.011888351291418076 -0.0034514591097831726 -0.037007272243499756 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1303 7.032714605331421 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.009012136608362198 -0.006135925650596619 -0.03719902038574219 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1304 7.038181304931641 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.0032597072422504425 -0.010929614305496216 -0.03758251667022705 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1305 7.043453931808472 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01342233270406723 -0.037966012954711914 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1306 7.0486743450164795 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0023009702563285828 -0.015915051102638245 -0.038157761096954346 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1307 7.053894519805908 1 0.0 0.0 0.0 0.0 0.0 0.0 0.004793692380189896 -0.018216021358966827 -0.03834950923919678 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1308 7.05923318862915 1 0.0 0.0 0.0 0.0 0.0 0.0 0.00728641077876091 -0.02051699161529541 -0.03854125738143921 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1309 7.064505100250244 1 0.0 0.0 0.0 0.0 0.0 0.0 0.00728641077876091 -0.02051699161529541 -0.03854125738143921 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1310 7.069731950759888 1 0.0 0.0 0.0 0.0 0.0 0.0 0.011696603149175644 -0.02492719143629074 -0.039116501808166504 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1311 7.075149774551392 1 0.0 0.0 0.0 0.0 0.0 0.0 0.013614080846309662 -0.027036413550376892 -0.039308249950408936 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1312 7.080401420593262 1 0.0 0.0 0.0 0.0 0.0 0.0 0.015339810401201248 -0.02895388752222061 -0.03949999809265137 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1313 7.085673809051514 1 0.0 0.0 0.0 0.0 0.0 0.0 0.017065538093447685 -0.030871368944644928 -0.0396917462348938 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1314 7.090873956680298 1 0.0 0.0 0.0 0.0 0.0 0.0 0.018407771363854408 -0.032597094774246216 -0.03988349437713623 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1315 7.096140384674072 1 0.0 0.0 0.0 0.0 0.0 0.0 0.019366508349776268 -0.0343228243291378 -0.04007524251937866 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1316 7.10137677192688 1 0.0 0.0 0.0 0.0 0.0 0.0 0.020325247198343277 -0.03585680201649666 -0.040266990661621094 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1317 7.10658597946167 1 0.0 0.0 0.0 0.0 0.0 0.0 0.020900489762425423 -0.03739078342914581 -0.040458738803863525 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1318 7.111791133880615 1 0.0 0.0 0.0 0.0 0.0 0.0 0.021283984184265137 -0.038541268557310104 -0.04065048694610596 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1319 7.116984844207764 1 0.0 0.0 0.0 0.0 0.0 0.0 0.021283984184265137 -0.039691753685474396 -0.04084223508834839 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1320 7.122236728668213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.021092236042022705 -0.040842242538928986 -0.04103398323059082 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1321 7.127539396286011 1 0.0 0.0 0.0 0.0 0.0 0.0 0.02070874162018299 -0.041609231382608414 -0.04122573137283325 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1322 7.132805109024048 1 0.0 0.0 0.0 0.0 0.0 0.0 0.018791265785694122 -0.04295146465301514 -0.041609227657318115 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1323 7.13872766494751 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0174490325152874 -0.0433349609375 -0.041609227657318115 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1324 7.144078254699707 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0174490325152874 -0.0433349609375 -0.041609227657318115 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1325 7.149390935897827 1 0.0 0.0 0.0 0.0 0.0 0.0 0.013614080846309662 -0.043718453496694565 -0.04199272394180298 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1326 7.1546266078948975 1 0.0 0.0 0.0 0.0 0.0 0.0 0.011504855006933212 -0.043910201638936996 -0.04218447208404541 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1327 7.159923076629639 1 0.0 0.0 0.0 0.0 0.0 0.0 0.008820388466119766 -0.043718453496694565 -0.04218447208404541 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1328 7.165268182754517 1 0.0 0.0 0.0 0.0 0.0 0.0 0.005944177508354187 -0.0433349609375 -0.04237622022628784 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1329 7.170502424240112 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0028762146830558777 -0.04295146465301514 -0.04256796836853027 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1330 7.175740957260132 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.04237622022628784 -0.04256796836853027 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1331 7.181092262268066 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.0038349516689777374 -0.04199272766709328 -0.042759716510772705 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1332 7.186357021331787 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.007669903337955475 -0.04122573509812355 -0.042759716510772705 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1333 7.191683292388916 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.01131310686469078 -0.04045874625444412 -0.04295146465301514 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1334 7.196895599365234 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.015531554818153381 -0.03950000926852226 -0.04314321279525757 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1335 7.202125310897827 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.01955825835466385 -0.038541268557310104 -0.04314321279525757 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1336 7.2074644565582275 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.024160198867321014 -0.03739078342914581 -0.0433349609375 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1337 7.212702751159668 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.033172331750392914 -0.03508981317281723 -0.04352670907974243 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1338 7.217917203903198 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.033172331750392914 -0.03508981317281723 -0.04352670907974243 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1339 7.223175525665283 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.037582531571388245 -0.03374757990241051 -0.04352670907974243 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1340 7.228380918502808 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.04716990888118744 -0.03106311336159706 -0.04371845722198486 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1341 7.2336742877960205 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.0523470938205719 -0.029720880091190338 -0.043910205364227295 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1342 7.239035606384277 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.056949034333229065 -0.028378643095493317 -0.043910205364227295 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1343 7.24440336227417 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.06212622672319412 -0.02684466540813446 -0.04410195350646973 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1344 7.249665975570679 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.06653641909360886 -0.025502435863018036 -0.04410195350646973 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1345 7.255060911178589 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.07171360403299332 -0.024160198867321014 -0.04429370164871216 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1346 7.260366916656494 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.07689078897237778 -0.022626221179962158 -0.04429370164871216 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1347 7.265650272369385 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.0818762332201004 -0.021283984184265137 -0.04448544979095459 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1348 7.271035671234131 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.08686167001724243 -0.01975000649690628 -0.04448544979095459 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1349 7.276304006576538 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.09184710681438446 -0.01840776950120926 -0.04467719793319702 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1350 7.28155779838562 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.09664079546928406 -0.017065539956092834 -0.04486894607543945 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1351 7.286920547485352 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.10105098783969879 -0.015915051102638245 -0.04486894607543945 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1352 7.2922163009643555 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.10546118021011353 -0.01457282155752182 -0.045060694217681885 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1353 7.297640323638916 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.10967962443828583 -0.01342233270406723 -0.045252442359924316 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
1354 7.302889823913574 1 0.0 0.0 0.0 0.0 0.0 0.0 -0.11370633542537689 -0.012271851301193237 -0.04544419050216675 0.0 0.0014024967203525862 0.0 0.0 0.0 0.0 0.0004542679445673663 0.00026227172008018695 5.496642129265132e-05 3.173487812970262e-05 0.0 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
